transaction_id,date,amount,vendor,department,account_type,payment_method,employee,invoice_id,fraud_label,fraud_type,vendor_transaction_count,vendor_avg_amount,amount_deviation,is_round_number,transactions_per_day_vendor,is_duplicate_invoice
TX-002657,2024-01-28 10:38:00,1134.64,Vendor_099,Support,Supplies,Card,Emp_072,INV-Vendor_099-672149,0,normal,21,2417.6414285714286,-1283.0014285714285,0,4,0
TX-002658,2024-02-18 16:23:00,2191.27,Vendor_073,Engineering,Payroll,ACH,Emp_087,INV-Vendor_073-919595,0,normal,30,2825.4158620689655,-634.1458620689655,0,7,0
TX-002659,2024-02-23 19:54:00,683.79,Vendor_069,HR,IT,Wire,Emp_100,INV-Vendor_069-111091,0,normal,24,2413.8735,-1730.0835000000002,0,1,0
TX-002660,2024-01-08 18:17:00,1653.54,Vendor_055,Sales,Payroll,Card,Emp_062,INV-Vendor_055-576213,0,normal,35,2730.5511428571426,-1077.0111428571427,0,14,0
TX-002661,2024-01-19 22:26:00,2575.77,Vendor_062,Finance,IT,ACH,Emp_105,INV-Vendor_062-314880,0,normal,32,3565.037712437434,-989.267712437434,0,8,0
TX-002662,2024-01-27 03:17:00,4259.75,Vendor_067,Operations,IT,ACH,Emp_107,INV-Vendor_067-281712,0,normal,44,2993.467335565413,1266.2826644345869,0,1,0
TX-002663,2024-01-21 21:36:00,4186.06,Vendor_031,Operations,IT,Check,Emp_091,INV-Vendor_031-840403,0,normal,37,2623.9062292690023,1562.153770730998,0,5,0
TX-002664,2024-02-01 21:49:00,4063.0,Vendor_020,Support,Travel,Check,Emp_047,INV-Vendor_020-652006,0,normal,37,4048.926765951174,14.07323404882618,0,4,0
TX-002665,2024-02-29 00:46:00,1852.44,Vendor_040,Legal,Operations,ACH,Emp_011,INV-Vendor_040-266693,0,normal,32,3123.052929000477,-1270.612929000477,0,4,0
TX-002666,2024-01-31 06:36:00,2897.31,Vendor_070,HR,Operations,ACH,Emp_039,INV-Vendor_070-766434,0,normal,27,2500.182222222222,397.12777777777774,0,5,0
TX-002667,2024-02-11 15:49:00,4877.22,Vendor_011,Support,IT,Wire,Emp_071,INV-Vendor_011-441507,0,normal,34,2846.199411764706,2031.0205882352943,0,8,0
TX-002668,2024-01-31 05:11:00,3329.01,Vendor_030,Operations,IT,ACH,Emp_033,INV-Vendor_030-533907,1,high_frequency,23,3033.8827608649813,295.12723913501895,0,7,0
TX-002669,2024-01-02 02:43:00,2747.08,Vendor_066,Support,Operations,Card,Emp_066,INV-Vendor_066-872672,0,normal,32,2144.8066657789423,602.2733342210577,0,4,0
TX-002670,2024-01-06 21:00:00,4348.52,Vendor_075,Sales,Payroll,Wire,Emp_073,INV-Vendor_075-411804,0,normal,31,2556.1941935483874,1792.325806451613,0,2,0
TX-002671,2024-01-09 04:15:00,2451.19,Vendor_002,Operations,IT,Wire,Emp_094,INV-Vendor_002-606146,0,normal,29,2921.2093209032923,-470.0193209032923,0,5,0
TX-002672,2024-01-12 11:04:00,642.54,Vendor_095,Legal,Travel,Wire,Emp_010,INV-Vendor_095-851489,0,normal,42,2756.728095238095,-2114.1880952380952,0,4,0
TX-002673,2024-02-25 09:44:00,1183.99,Vendor_063,HR,IT,Card,Emp_016,INV-Vendor_063-866213,0,normal,30,2872.7581223683005,-1688.7681223683005,0,6,0
TX-002674,2024-01-10 00:31:00,3205.24,Vendor_002,Marketing,Travel,Card,Emp_107,INV-Vendor_002-305048,0,normal,29,2921.2093209032923,284.03067909670744,0,4,0
TX-002675,2024-01-25 01:59:00,4522.58,Vendor_085,Operations,Supplies,Check,Emp_074,INV-Vendor_085-600802,0,normal,28,3183.8122633457456,1338.7677366542543,0,4,0
TX-002676,2024-01-22 01:04:00,3018.0,Vendor_050,Legal,Consulting,Card,Emp_014,INV-Vendor_014-584854,1,duplicate_invoice,26,2861.6157661684847,156.3842338315153,0,1,1
TX-002677,2024-02-19 11:27:00,1710.8,Vendor_075,Marketing,IT,Card,Emp_091,INV-Vendor_075-803271,0,normal,31,2556.1941935483874,-845.3941935483874,0,1,0
TX-002678,2024-02-07 15:45:00,3392.29,Vendor_045,Support,Consulting,Card,Emp_082,INV-Vendor_045-881729,0,normal,34,3352.6271875,39.662812499999745,0,10,0
TX-002679,2024-02-29 04:24:00,4812.0,Vendor_064,Finance,Supplies,ACH,Emp_059,INV-Vendor_064-738741,0,normal,33,2813.544242424243,1998.4557575757572,0,3,0
TX-002680,2024-03-01 12:38:00,2340.37,Vendor_070,HR,Payroll,Wire,Emp_043,INV-Vendor_070-212666,0,normal,27,2500.182222222222,-159.81222222222232,0,4,0
TX-002681,2024-01-15 03:30:00,5000.0,Vendor_011,Sales,Payroll,Check,Emp_101,INV-Vendor_011-189643,1,round_number,34,2846.199411764706,2153.800588235294,1,8,0
TX-002682,2024-01-08 23:00:00,2243.21,Vendor_082,Marketing,Supplies,Check,Emp_031,INV-Vendor_082-132223,0,normal,20,3988.878997849292,-1745.6689978492918,0,5,0
TX-002683,2024-02-26 08:31:00,4026.42,Vendor_016,Finance,IT,Wire,Emp_104,INV-Vendor_016-413477,0,normal,42,4104.852509181274,-78.43250918127433,0,5,0
TX-002684,2024-02-02 11:45:00,405.74,Vendor_027,Support,Travel,Card,Emp_041,INV-Vendor_027-134812,0,normal,24,4649.952627401481,-4244.212627401481,0,15,0
TX-002685,2024-01-27 15:34:00,3840.65,Vendor_016,HR,Travel,Card,Emp_111,INV-Vendor_016-464443,0,normal,42,4104.852509181274,-264.2025091812743,0,4,0
TX-002686,2024-02-03 07:27:00,2470.9,Vendor_040,Operations,Operations,ACH,Emp_040,INV-Vendor_040-880574,0,normal,32,3123.052929000477,-652.1529290004769,0,5,0
TX-002687,2024-01-21 20:06:00,10952.104758037456,Vendor_NEW_2687,Legal,IT,Card,Emp_038,INV-Vendor_069-153972,1,new_vendor_high,1,10952.104758037456,0.0,0,2,0
TX-002688,2024-01-27 19:23:00,2775.77,Vendor_080,Support,Consulting,ACH,Emp_007,INV-Vendor_080-875971,0,normal,29,2652.113793103448,123.6562068965518,0,2,0
TX-002689,2024-01-13 04:02:00,533.27,Vendor_043,Operations,IT,Check,Emp_110,INV-Vendor_043-457563,0,normal,36,3072.333244872456,-2539.063244872456,0,10,0
TX-002690,2024-02-06 09:35:00,3451.76,Vendor_080,Sales,Consulting,ACH,Emp_031,INV-Vendor_080-462875,0,normal,29,2652.113793103448,799.646206896552,0,1,0
TX-002691,2024-02-06 07:40:00,4461.72,Vendor_075,Legal,Travel,Wire,Emp_114,INV-Vendor_075-262601,0,normal,31,2556.1941935483874,1905.5258064516129,0,2,0
TX-002692,2024-02-24 16:01:00,3301.1,Vendor_054,Finance,Operations,Card,Emp_017,INV-Vendor_054-701981,0,normal,23,3005.8517391304345,295.24826086956546,0,2,0
TX-002693,2024-01-20 21:50:00,3583.22,Vendor_042,Operations,Payroll,ACH,Emp_114,INV-Vendor_042-750826,0,normal,30,3465.2441635710875,117.97583642891232,0,7,0
TX-002694,2024-02-02 11:33:00,2353.03,Vendor_096,Engineering,Travel,Check,Emp_021,INV-Vendor_096-402111,0,normal,35,3281.264857142857,-928.234857142857,0,4,0
TX-002695,2024-01-21 01:42:00,1489.31,Vendor_016,HR,Supplies,Wire,Emp_089,INV-Vendor_016-498562,0,normal,42,4104.852509181274,-2615.5425091812745,0,5,0
TX-002696,2024-02-05 00:36:00,2991.78,Vendor_021,Operations,Travel,ACH,Emp_074,INV-Vendor_021-712016,0,normal,34,3005.547197344895,-13.767197344894612,0,7,0
TX-002697,2024-01-07 12:24:00,4004.41,Vendor_075,HR,Supplies,Card,Emp_014,INV-Vendor_075-730179,0,normal,31,2556.1941935483874,1448.2158064516125,0,2,0
TX-002698,2024-02-26 10:09:00,2081.97,Vendor_062,Sales,Operations,Card,Emp_065,INV-Vendor_062-900760,0,normal,32,3565.037712437434,-1483.0677124374342,0,8,0
TX-002699,2024-02-27 09:59:00,2848.84,Vendor_028,Finance,Consulting,Wire,Emp_076,INV-Vendor_028-178754,0,normal,37,3803.5322467308665,-954.6922467308664,0,4,0
TX-002700,2024-01-30 10:24:00,3329.66,Vendor_005,Engineering,Operations,Wire,Emp_099,INV-Vendor_005-816272,0,normal,32,4139.26089842047,-809.60089842047,0,1,0
TX-002701,2024-02-14 10:04:00,2342.5,Vendor_075,Operations,Consulting,ACH,Emp_039,INV-Vendor_075-822706,0,normal,31,2556.1941935483874,-213.69419354838737,0,1,0
TX-002702,2024-02-21 09:48:00,4037.38,Vendor_022,Engineering,Operations,Wire,Emp_100,INV-Vendor_022-835008,0,normal,33,2766.22851906831,1271.15148093169,0,1,0
TX-002703,2024-01-16 08:26:00,224.52,Vendor_001,Support,Travel,Card,Emp_006,INV-Vendor_001-965070,1,high_frequency,22,3603.7710087726696,-3379.2510087726696,0,5,0
TX-002704,2024-01-20 20:04:00,2819.8,Vendor_050,Marketing,Supplies,Card,Emp_037,INV-Vendor_050-484437,0,normal,26,2861.6157661684847,-41.815766168484515,0,1,0
TX-002705,2024-01-07 08:08:00,2718.14,Vendor_022,Support,Payroll,ACH,Emp_081,INV-Vendor_022-810684,0,normal,33,2766.22851906831,-48.088519068310234,0,1,0
TX-002706,2024-02-24 23:10:00,1179.7,Vendor_051,Marketing,Supplies,Wire,Emp_018,INV-Vendor_051-435325,0,normal,33,3471.1343740931966,-2291.4343740931963,0,1,0
TX-002707,2024-02-12 05:33:00,3599.25,Vendor_090,Operations,Operations,Check,Emp_013,INV-Vendor_090-363796,0,normal,25,3892.3379999999997,-293.08799999999974,0,1,0
TX-002708,2024-02-22 19:16:00,4870.12,Vendor_094,Sales,Operations,Check,Emp_007,INV-Vendor_094-636174,0,normal,22,3627.416190476191,1242.703809523809,0,1,0
TX-002709,2024-02-23 12:55:00,4430.22,Vendor_077,Marketing,Consulting,ACH,Emp_007,INV-Vendor_077-329301,0,normal,33,3274.230606060606,1155.9893939393942,0,2,0
TX-002710,2024-02-02 12:51:00,1812.36,Vendor_011,Marketing,IT,Card,Emp_034,INV-Vendor_011-335860,1,high_frequency,34,2846.199411764706,-1033.839411764706,0,7,0
TX-002711,2024-01-28 15:59:00,4399.02,Vendor_094,HR,Payroll,ACH,Emp_059,INV-Vendor_094-380692,0,normal,22,3627.416190476191,771.6038095238096,0,2,0
TX-002712,2024-01-24 17:32:00,520.72,Vendor_032,Marketing,IT,Check,Emp_079,INV-Vendor_032-905054,0,normal,39,2537.203758786566,-2016.483758786566,0,13,0
TX-002713,2024-02-18 09:21:00,3779.94,Vendor_034,Support,Consulting,Check,Emp_060,INV-Vendor_034-848775,0,normal,31,2820.5182405182827,959.4217594817173,0,2,0
TX-002714,2024-01-23 21:16:00,4278.71,Vendor_050,Operations,Supplies,Wire,Emp_003,INV-Vendor_050-729687,0,normal,26,2861.6157661684847,1417.0942338315153,0,1,0
TX-002715,2024-01-18 16:50:00,1205.9,Vendor_087,Finance,Payroll,Check,Emp_030,INV-Vendor_087-612919,0,normal,26,2325.0704,-1119.1704,0,5,0
TX-002716,2024-01-26 18:46:00,107.91,Vendor_040,Sales,Travel,Wire,Emp_060,INV-Vendor_040-120238,0,normal,32,3123.052929000477,-3015.142929000477,0,4,0
TX-002717,2024-01-01 22:16:00,1997.75,Vendor_047,HR,Supplies,ACH,Emp_001,INV-Vendor_047-143385,0,normal,33,2865.957997719541,-868.2079977195408,0,11,0
TX-002718,2024-02-26 00:43:00,314.69,Vendor_049,Engineering,Supplies,Card,Emp_027,INV-Vendor_049-618036,0,normal,35,2968.721142857143,-2654.031142857143,0,4,0
TX-002719,2024-01-07 11:25:00,4023.82,Vendor_077,Engineering,IT,ACH,Emp_018,INV-Vendor_077-244172,0,normal,33,3274.230606060606,749.5893939393941,0,3,0
TX-002720,2024-02-10 08:16:00,3671.26,Vendor_025,Legal,IT,Wire,Emp_006,INV-Vendor_025-190094,0,normal,44,2815.369772727273,855.8902272727273,0,2,0
TX-002721,2024-02-22 00:43:00,2042.02,Vendor_063,Legal,IT,Wire,Emp_096,INV-Vendor_063-273729,0,normal,30,2872.7581223683005,-830.7381223683005,0,4,0
TX-002722,2024-02-06 04:35:00,2874.26,Vendor_075,Legal,Supplies,Wire,Emp_010,INV-Vendor_075-912040,0,normal,31,2556.1941935483874,318.06580645161284,0,2,0
TX-002723,2024-01-28 04:22:00,1737.49,Vendor_074,Support,Supplies,Card,Emp_107,INV-Vendor_074-359255,0,normal,34,3705.2793562097586,-1967.7893562097586,0,7,0
TX-002724,2024-01-04 19:46:00,735.81,Vendor_064,Sales,Supplies,Check,Emp_110,INV-Vendor_026-771575,1,duplicate_invoice,33,2813.544242424243,-2077.734242424243,0,2,1
TX-002725,2024-02-23 08:13:00,373.57,Vendor_079,HR,Payroll,Card,Emp_013,INV-Vendor_079-536928,0,normal,29,2672.4585185185188,-2298.8885185185186,0,1,0
TX-002726,2024-02-05 02:17:00,3085.27,Vendor_037,Engineering,IT,Card,Emp_043,INV-Vendor_037-496374,0,normal,34,2707.582727272727,377.687272727273,0,4,0
TX-002727,2024-02-06 06:18:00,808.98,Vendor_063,Support,Operations,ACH,Emp_041,INV-Vendor_063-678938,1,high_frequency,30,2872.7581223683005,-2063.7781223683005,0,4,0
TX-002728,2024-02-11 20:39:00,3582.48,Vendor_021,Finance,Travel,Wire,Emp_101,INV-Vendor_021-658440,0,normal,34,3005.547197344895,576.9328026551052,0,10,0
TX-002729,2024-02-13 01:04:00,4168.55,Vendor_055,HR,Consulting,Check,Emp_038,INV-Vendor_055-595379,0,normal,35,2730.5511428571426,1437.9988571428576,0,13,0
TX-002730,2024-02-18 20:56:00,2048.25,Vendor_084,Sales,Travel,Card,Emp_011,INV-Vendor_084-121203,0,normal,44,3595.354474626231,-1547.104474626231,0,1,0
TX-002731,2024-01-03 14:48:00,3986.05,Vendor_095,Legal,Operations,Wire,Emp_047,INV-Vendor_095-380180,0,normal,42,2756.728095238095,1229.321904761905,0,4,0
TX-002732,2024-02-02 04:10:00,2769.17,Vendor_070,Sales,Operations,Card,Emp_045,INV-Vendor_070-266962,0,normal,27,2500.182222222222,268.98777777777786,0,5,0
TX-002733,2024-01-14 07:21:00,846.94,Vendor_031,Support,Payroll,Check,Emp_104,INV-Vendor_031-676679,0,normal,37,2623.9062292690023,-1776.9662292690023,0,4,0
TX-002734,2024-01-04 02:23:00,2973.95,Vendor_076,Marketing,Supplies,Wire,Emp_082,INV-Vendor_076-643534,0,normal,30,2646.702525461832,327.2474745381678,0,5,0
TX-002735,2024-01-08 09:43:00,3847.8,Vendor_060,Marketing,Consulting,Wire,Emp_033,INV-Vendor_060-733619,0,normal,28,3524.8804552927822,322.91954470721794,0,7,0
TX-002736,2024-02-04 13:17:00,1139.65,Vendor_090,Operations,Supplies,Wire,Emp_041,INV-Vendor_090-197476,0,normal,25,3892.3379999999997,-2752.6879999999996,0,2,0
TX-002737,2024-02-11 10:33:00,1326.03,Vendor_008,Engineering,Travel,Check,Emp_112,INV-Vendor_008-396250,0,normal,38,2659.1583783783785,-1333.1283783783786,0,10,0
TX-002738,2024-01-20 13:57:00,3042.73,Vendor_013,HR,Operations,Check,Emp_113,INV-Vendor_013-378875,0,normal,35,3320.0319506780124,-277.3019506780124,0,4,0
TX-002739,2024-01-26 11:21:00,3348.82,Vendor_025,Support,IT,Card,Emp_107,INV-Vendor_025-753317,0,normal,44,2815.369772727273,533.4502272727273,0,1,0
TX-002740,2024-01-21 02:24:00,2034.01,Vendor_035,Support,Travel,Card,Emp_119,INV-Vendor_035-787887,0,normal,35,2498.9767647058825,-464.9667647058825,0,6,0
TX-002741,2024-02-28 13:02:00,1075.94,Vendor_021,Finance,Supplies,Card,Emp_034,INV-Vendor_021-935422,0,normal,34,3005.547197344895,-1929.6071973448948,0,8,0
TX-002742,2024-01-27 13:13:00,717.57,Vendor_022,HR,Payroll,Card,Emp_096,INV-Vendor_022-769253,0,normal,33,2766.22851906831,-2048.65851906831,0,1,0
TX-002743,2024-02-04 14:36:00,2066.26,Vendor_014,Support,Supplies,Card,Emp_088,INV-Vendor_014-349471,0,normal,36,2134.2634285714284,-68.00342857142823,0,2,0
TX-002744,2024-02-05 10:56:00,21601.63245016674,Vendor_016,Finance,Consulting,Card,Emp_111,INV-Vendor_016-649824,1,high_amount,42,4104.852509181274,17496.779940985467,0,4,0
TX-002745,2024-01-02 03:33:00,3554.36,Vendor_046,Marketing,Payroll,Card,Emp_081,INV-Vendor_046-256858,0,normal,33,3052.1432305611957,502.2167694388045,0,5,0
TX-002746,2024-01-26 18:19:00,3145.44,Vendor_007,Legal,Payroll,Wire,Emp_016,INV-Vendor_007-191391,0,normal,34,3137.7673386319625,7.672661368037552,0,5,0
TX-002747,2024-02-02 09:34:00,4076.58,Vendor_086,Engineering,Payroll,Wire,Emp_097,INV-Vendor_086-343803,0,normal,35,3206.610882352941,869.9691176470587,0,5,0
TX-002748,2024-01-12 03:08:00,2035.65,Vendor_077,Marketing,Travel,Card,Emp_086,INV-Vendor_077-523766,0,normal,33,3274.230606060606,-1238.580606060606,0,2,0
TX-002749,2024-03-01 02:45:00,4251.012833889511,Vendor_032,Marketing,IT,Check,Emp_042,INV-Vendor_032-424767,1,high_amount,39,2537.203758786566,1713.809075102945,0,14,0
TX-002750,2024-02-08 02:49:00,1288.78,Vendor_057,Operations,Operations,ACH,Emp_059,INV-Vendor_057-573638,0,normal,28,3861.44182160464,-2572.66182160464,0,4,0
TX-002751,2024-02-15 22:54:00,212.04,Vendor_047,HR,Supplies,Card,Emp_098,INV-Vendor_047-497106,0,normal,33,2865.957997719541,-2653.917997719541,0,11,0
TX-002752,2024-02-27 07:58:00,1846.96,Vendor_084,HR,Operations,Check,Emp_039,INV-Vendor_084-445668,0,normal,44,3595.354474626231,-1748.394474626231,0,3,0
TX-002753,2024-02-16 10:39:00,550.43,Vendor_063,Support,Supplies,Wire,Emp_014,INV-Vendor_063-977332,0,normal,30,2872.7581223683005,-2322.3281223683007,0,4,0
TX-002754,2024-01-10 01:48:00,1246.41,Vendor_025,Operations,Travel,Card,Emp_022,INV-Vendor_025-440840,0,normal,44,2815.369772727273,-1568.9597727272728,0,2,0
TX-002755,2024-01-05 09:47:00,2963.8,Vendor_018,Sales,Payroll,Wire,Emp_114,INV-Vendor_081-852580,1,duplicate_invoice,25,3244.913714910847,-281.11371491084674,0,1,1
TX-002756,2024-02-08 21:07:00,1373.56,Vendor_067,Legal,Operations,Card,Emp_039,INV-Vendor_067-233803,0,normal,44,2993.467335565413,-1619.9073355654132,0,2,0
TX-002757,2024-01-26 05:17:00,4410.95,Vendor_079,Finance,Payroll,Check,Emp_006,INV-Vendor_079-306311,0,normal,29,2672.4585185185188,1738.491481481481,0,2,0
TX-002758,2024-02-29 06:45:00,4533.25,Vendor_064,Finance,Travel,ACH,Emp_047,INV-Vendor_064-860449,0,normal,33,2813.544242424243,1719.7057575757572,0,3,0
TX-002759,2024-02-09 16:00:00,3039.72,Vendor_077,Operations,Consulting,Card,Emp_013,INV-Vendor_077-383223,0,normal,33,3274.230606060606,-234.51060606060628,0,1,0
TX-002760,2024-01-09 15:28:00,4001.39,Vendor_065,Support,IT,ACH,Emp_034,INV-Vendor_065-461913,0,normal,35,3155.7917276126786,845.5982723873212,0,2,0
TX-002761,2024-01-22 21:57:00,3072.75,Vendor_060,Sales,IT,Card,Emp_056,INV-Vendor_060-473815,0,normal,28,3524.8804552927822,-452.13045529278224,0,8,0
TX-002762,2024-03-01 00:57:00,3810.31,Vendor_024,Finance,IT,Card,Emp_108,INV-Vendor_024-733928,0,normal,22,3212.8424589157476,597.4675410842524,0,1,0
TX-002763,2024-01-09 16:36:00,2619.82,Vendor_047,Legal,Supplies,Card,Emp_053,INV-Vendor_047-247033,1,high_frequency,33,2865.957997719541,-246.13799771954064,0,10,0
TX-002764,2024-02-04 22:56:00,2381.17,Vendor_084,Operations,Travel,Check,Emp_076,INV-Vendor_084-435627,0,normal,44,3595.354474626231,-1214.184474626231,0,2,0
TX-002765,2024-01-15 23:19:00,4703.92,Vendor_023,Engineering,Supplies,Wire,Emp_095,INV-Vendor_023-975275,0,normal,34,2735.677272727273,1968.2427272727273,0,5,0
TX-002766,2024-02-08 21:26:00,3986.0,Vendor_081,Marketing,Consulting,Card,Emp_029,INV-Vendor_081-252730,0,normal,30,3787.006065906091,198.99393409390905,0,4,0
TX-002767,2024-02-05 11:21:00,3969.58,Vendor_025,Operations,Consulting,Card,Emp_044,INV-Vendor_025-475508,0,normal,44,2815.369772727273,1154.210227272727,0,2,0
TX-002768,2024-02-16 02:31:00,3221.07,Vendor_056,Legal,Operations,Check,Emp_073,INV-Vendor_056-153756,0,normal,23,2481.271304347826,739.798695652174,0,1,0
TX-002769,2024-01-11 22:06:00,3904.45,Vendor_089,Finance,Consulting,Check,Emp_062,INV-Vendor_089-675800,0,normal,29,4049.3871695268895,-144.93716952688965,0,8,0
TX-002770,2024-02-15 16:00:00,1412.93,Vendor_095,Marketing,Consulting,ACH,Emp_029,INV-Vendor_095-294125,0,normal,42,2756.728095238095,-1343.7980952380951,0,4,0
TX-002771,2024-01-08 06:09:00,752.73,Vendor_059,Finance,Supplies,Check,Emp_104,INV-Vendor_059-988319,0,normal,15,4133.840666666667,-3381.110666666667,0,1,0
TX-002772,2024-01-06 03:02:00,4726.81,Vendor_016,Legal,Travel,ACH,Emp_027,INV-Vendor_016-510111,1,high_frequency,42,4104.852509181274,621.957490818726,0,4,0
TX-002773,2024-02-26 10:07:00,1959.12,Vendor_025,Finance,Supplies,Card,Emp_117,INV-Vendor_025-244695,0,normal,44,2815.369772727273,-856.249772727273,0,1,0
TX-002774,2024-01-04 13:12:00,940.15,Vendor_019,Legal,IT,Card,Emp_004,INV-Vendor_019-902327,0,normal,31,2977.7130705628747,-2037.5630705628746,0,11,0
TX-002775,2024-02-27 01:50:00,3183.37,Vendor_058,Sales,IT,Card,Emp_063,INV-Vendor_058-502623,0,normal,34,2718.410294117647,464.95970588235286,0,1,0
TX-002776,2024-01-30 22:26:00,2165.98,Vendor_022,Marketing,Consulting,Wire,Emp_050,INV-Vendor_022-464037,0,normal,33,2766.22851906831,-600.2485190683101,0,3,0
TX-002777,2024-02-11 08:17:00,3187.37,Vendor_051,Support,Payroll,Check,Emp_057,INV-Vendor_051-791641,0,normal,33,3471.1343740931966,-283.7643740931967,0,1,0
TX-002778,2024-01-19 22:55:00,4979.25,Vendor_036,Engineering,Payroll,ACH,Emp_063,INV-Vendor_036-134191,0,normal,32,3055.038064516129,1924.211935483871,0,4,0
TX-002779,2024-01-16 10:04:00,2674.59,Vendor_005,Finance,Operations,Card,Emp_052,INV-Vendor_005-749646,0,normal,32,4139.26089842047,-1464.6708984204697,0,2,0
TX-002780,2024-01-07 02:33:00,1002.92,Vendor_049,Marketing,IT,Wire,Emp_052,INV-Vendor_049-844822,0,normal,35,2968.721142857143,-1965.801142857143,0,4,0
TX-002781,2024-02-04 01:26:00,28887.06720564671,Vendor_020,Operations,Supplies,ACH,Emp_039,INV-Vendor_020-708400,1,high_amount,37,4048.926765951174,24838.140439695533,0,4,0
TX-002782,2024-02-08 06:24:00,1635.96,Vendor_066,Sales,Supplies,Check,Emp_007,INV-Vendor_066-961195,0,normal,32,2144.8066657789423,-508.8466657789422,0,4,0
TX-002783,2024-01-09 09:39:00,19399.379496984297,Vendor_004,Support,Travel,ACH,Emp_020,INV-Vendor_004-943195,1,high_amount,30,3943.4157484248335,15455.963748559463,0,1,0
TX-002784,2024-02-14 16:09:00,578.25,Vendor_071,Marketing,Payroll,Card,Emp_056,INV-Vendor_071-517474,0,normal,30,2482.368888888889,-1904.1188888888892,0,7,0
TX-002785,2024-02-22 01:47:00,3479.32,Vendor_040,Legal,Consulting,Card,Emp_068,INV-Vendor_058-912381,1,duplicate_invoice,32,3123.052929000477,356.2670709995232,0,4,1
TX-002786,2024-02-10 13:47:00,842.51,Vendor_100,Sales,IT,ACH,Emp_014,INV-Vendor_100-114646,0,normal,26,2712.692692307692,-1870.1826923076922,0,1,0
TX-002787,2024-02-07 23:08:00,450.8,Vendor_078,HR,Consulting,ACH,Emp_078,INV-Vendor_078-294802,0,normal,25,3293.4391947043987,-2842.6391947043985,0,1,0
TX-002788,2024-01-25 19:13:00,3145.85,Vendor_041,Sales,Consulting,ACH,Emp_058,INV-Vendor_041-974836,0,normal,31,2695.650967741936,450.1990322580641,0,1,0
TX-002789,2024-02-11 04:55:00,3011.38,Vendor_037,Finance,IT,Wire,Emp_045,INV-Vendor_037-748459,0,normal,34,2707.582727272727,303.79727272727314,0,6,0
TX-002790,2024-02-25 18:42:00,10000.0,Vendor_042,HR,Travel,Check,Emp_027,INV-Vendor_042-836444,1,round_number,30,3465.2441635710875,6534.7558364289125,1,9,0
TX-002791,2024-02-07 00:59:00,1462.13,Vendor_098,Finance,Operations,Check,Emp_118,INV-Vendor_098-371323,0,normal,33,3524.635628271743,-2062.505628271743,0,1,0
TX-002792,2024-01-21 13:00:00,4948.36,Vendor_058,Marketing,Travel,Wire,Emp_031,INV-Vendor_058-226331,0,normal,34,2718.410294117647,2229.9497058823526,0,3,0
TX-002793,2024-01-18 15:20:00,2945.88,Vendor_069,Sales,Supplies,Card,Emp_093,INV-Vendor_069-529994,0,normal,24,2413.8735,532.0065,0,2,0
TX-002794,2024-02-02 05:47:00,4476.78,Vendor_064,Marketing,Payroll,Card,Emp_048,INV-Vendor_064-861311,0,normal,33,2813.544242424243,1663.235757575757,0,2,0
